Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,checkpoint-jpdv,randomiser-i3f2,checkpoint-neje,order-73e3,checkpoint-iq13,checkpoint-t4s8,Randomise questionnaire elements?,Question Key,Response
7,1689588421805,17/07/2023 10:07:01,1689588420805,2,17/07/2023 12:07:00,97845,6,questionnaire-ld1e,,30690681,BLIND,9114231,,complete,jehneb,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.82,1536x864,1465x754,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,ABKCJDIEHFG,Survived debriefing,survived study assessment,No,migration,Nicht immigriert
8,1689588421805,17/07/2023 10:07:01,1689588420805,2,17/07/2023 12:07:00,97845,6,questionnaire-ld1e,,30690681,BLIND,9114231,,complete,jehneb,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.82,1536x864,1465x754,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,ABKCJDIEHFG,Survived debriefing,survived study assessment,No,migration-quantised,2
9,1689588421805,17/07/2023 10:07:01,1689588420805,2,17/07/2023 12:07:00,97845,6,questionnaire-ld1e,,30690681,BLIND,9114231,,complete,jehneb,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.82,1536x864,1465x754,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,ABKCJDIEHFG,Survived debriefing,survived study assessment,No,migration_age,
10,1689588421805,17/07/2023 10:07:01,1689588420806,2,17/07/2023 12:07:00,97845,6,questionnaire-ld1e,,30690681,BLIND,9114231,,complete,jehneb,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.82,1536x864,1465x754,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,ABKCJDIEHFG,Survived debriefing,survived study assessment,No,relationship_status,In fester Partnerschaft (z.B. verheiratet)
11,1689588421805,17/07/2023 10:07:01,1689588420806,2,17/07/2023 12:07:00,97845,6,questionnaire-ld1e,,30690681,BLIND,9114231,,complete,jehneb,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.82,1536x864,1465x754,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,ABKCJDIEHFG,Survived debriefing,survived study assessment,No,relationship_status-quantised,2
12,1689588421805,17/07/2023 10:07:01,1689588420806,2,17/07/2023 12:07:00,97845,6,questionnaire-ld1e,,30690681,BLIND,9114231,,complete,jehneb,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.82,1536x864,1465x754,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,ABKCJDIEHFG,Survived debriefing,survived study assessment,No,family_status-1,Ledig
13,1689588421805,17/07/2023 10:07:01,1689588420806,2,17/07/2023 12:07:00,97845,6,questionnaire-ld1e,,30690681,BLIND,9114231,,complete,jehneb,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.82,1536x864,1465x754,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,ABKCJDIEHFG,Survived debriefing,survived study assessment,No,school_education,Abitur (oder gleichwertig)
14,1689588421805,17/07/2023 10:07:01,1689588420806,2,17/07/2023 12:07:00,97845,6,questionnaire-ld1e,,30690681,BLIND,9114231,,complete,jehneb,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.82,1536x864,1465x754,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,ABKCJDIEHFG,Survived debriefing,survived study assessment,No,school_education-quantised,6
15,1689588421805,17/07/2023 10:07:01,1689588420806,2,17/07/2023 12:07:00,97845,6,questionnaire-ld1e,,30690681,BLIND,9114231,,complete,jehneb,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.82,1536x864,1465x754,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,ABKCJDIEHFG,Survived debriefing,survived study assessment,No,vocation,Abgeschlossene Berufsausbildung/Lehre
16,1689588421805,17/07/2023 10:07:01,1689588420806,2,17/07/2023 12:07:00,97845,6,questionnaire-ld1e,,30690681,BLIND,9114231,,complete,jehneb,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.82,1536x864,1465x754,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,ABKCJDIEHFG,Survived debriefing,survived study assessment,No,vocation-quantised,2
17,1689588421805,17/07/2023 10:07:01,1689588420806,2,17/07/2023 12:07:00,97845,6,questionnaire-ld1e,,30690681,BLIND,9114231,,complete,jehneb,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.82,1536x864,1465x754,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,ABKCJDIEHFG,Survived debriefing,survived study assessment,No,employement_status,Teilzeit erwerbstätig (auch geringfügige Beschäftigung - z.B. Mini-Job)
18,1689588421805,17/07/2023 10:07:01,1689588420806,2,17/07/2023 12:07:00,97845,6,questionnaire-ld1e,,30690681,BLIND,9114231,,complete,jehneb,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.82,1536x864,1465x754,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,ABKCJDIEHFG,Survived debriefing,survived study assessment,No,employement_status-quantised,2
19,1689588421805,17/07/2023 10:07:01,1689588420806,2,17/07/2023 12:07:00,97845,6,questionnaire-ld1e,,30690681,BLIND,9114231,,complete,jehneb,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.82,1536x864,1465x754,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,ABKCJDIEHFG,Survived debriefing,survived study assessment,No,weekly_working_time,20
20,1689588421805,17/07/2023 10:07:01,1689588420806,2,17/07/2023 12:07:00,97845,6,questionnaire-ld1e,,30690681,BLIND,9114231,,complete,jehneb,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.82,1536x864,1465x754,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,ABKCJDIEHFG,Survived debriefing,survived study assessment,No,reduced_earning_capacity,Nein
21,1689588421805,17/07/2023 10:07:01,1689588420807,2,17/07/2023 12:07:00,97845,6,questionnaire-ld1e,,30690681,BLIND,9114231,,complete,jehneb,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.82,1536x864,1465x754,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,ABKCJDIEHFG,Survived debriefing,survived study assessment,No,reduced_earning_capacity-quantised,1
22,1689588421805,17/07/2023 10:07:01,1689588420807,2,17/07/2023 12:07:00,97845,6,questionnaire-ld1e,,30690681,BLIND,9114231,,complete,jehneb,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.82,1536x864,1465x754,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,ABKCJDIEHFG,Survived debriefing,survived study assessment,No,current_occupation-2,Student*in
23,1689588421935,17/07/2023 10:07:01,1689588420807,2,17/07/2023 12:07:00,97845,6,questionnaire-ld1e,,30690681,BLIND,9114231,,complete,jehneb,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.82,1536x864,1465x754,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,ABKCJDIEHFG,Survived debriefing,survived study assessment,No,current_occupation-6,Arbeiter*in/Angestellte*r
24,1689588421935,17/07/2023 10:07:01,1689588420807,2,17/07/2023 12:07:00,97845,6,questionnaire-ld1e,,30690681,BLIND,9114231,,complete,jehneb,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.82,1536x864,1465x754,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,ABKCJDIEHFG,Survived debriefing,survived study assessment,No,household_members,4
25,1689588421935,17/07/2023 10:07:01,1689588420807,2,17/07/2023 12:07:00,97845,6,questionnaire-ld1e,,30690681,BLIND,9114231,,complete,jehneb,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.82,1536x864,1465x754,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,ABKCJDIEHFG,Survived debriefing,survived study assessment,No,household_members_under_14,0
26,1689588421935,17/07/2023 10:07:01,1689588420807,2,17/07/2023 12:07:00,97845,6,questionnaire-ld1e,,30690681,BLIND,9114231,,complete,jehneb,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.82,1536x864,1465x754,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,ABKCJDIEHFG,Survived debriefing,survived study assessment,No,houshold_members_between_14_and_17,0
27,1689588421935,17/07/2023 10:07:01,1689588420807,2,17/07/2023 12:07:00,97845,6,questionnaire-ld1e,,30690681,BLIND,9114231,,complete,jehneb,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.82,1536x864,1465x754,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,ABKCJDIEHFG,Survived debriefing,survived study assessment,No,average_net_income,7000
28,1689588421935,17/07/2023 10:07:01,1689588420807,2,17/07/2023 12:07:00,97845,6,questionnaire-ld1e,,30690681,BLIND,9114231,,complete,jehneb,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.82,1536x864,1465x754,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,ABKCJDIEHFG,Survived debriefing,survived study assessment,No,END QUESTIONNAIRE,87588
1,1692184185547,16/08/2023 11:09:45,1692184207944,2,16/08/2023 13:10:07,97845,6,questionnaire-ld1e,,31217843,BLIND,9253510,,complete,fdraqs,,computer,Desktop or Laptop,Windows 10,Edge 115.0.1901.203,1536x864,1482x754,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,FGEHDICJBKA,Survived debriefing,survived study assessment,No,BEGIN QUESTIONNAIRE,
2,1692184347757,16/08/2023 11:12:27,1692184370024,2,16/08/2023 13:12:50,97845,6,questionnaire-ld1e,,31217843,BLIND,9253510,,complete,fdraqs,,computer,Desktop or Laptop,Windows 10,Edge 115.0.1901.203,1536x864,1465x754,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,FGEHDICJBKA,Survived debriefing,survived study assessment,No,gender,Weiblich
